"","trueNe","trueNe2","trueNe3","trueNe4","Ne","NeSv","Ne2","NeSv2","alpha","pcrit","r2","Va","Se","Sved","Jp","IndComp","Cjup","Cjdown","Njup","Njdown","lJup","Ljdown","pup","pdown","CjupSv","CjdownSv","NjupSv","NjdownSv","lJupSv","LjdownSv","pupSv","pdownSv","pop_size","sample_size","n_loci","al_per_loc","n_gen","n_rep","allele_dist"
"1",99.5,101.015228426,111.173184358,102.051282051,100.384324230988,100.645742023815,NA,NA,0.01,0,0.0135710988977097,9.6720690876168e-06,0.0031099950301595,0.0102591521960355,39.3702885288086,57,-99.3693484955085,24.2111790910268,-72.0590818644392,27.3561971277267,-152.334149124858,18.4301877584402,-216.802487847574,23.4760651523475,-99.0730940364245,26.3494569434404,-70.9390469446465,29.4392218864798,-154.459832163515,20.6849905595416,-223.364397195304,25.6277712941496,100,100,5,10,50,10,1
"2",116.374269006,95.2153110048,107.567567568,103.645833333,62.6326976582897,65.3290163724525,NA,NA,0.01,0,0.0154651414794122,6.53598640443643e-06,0.0025565575300463,0.0103627635187073,54.8607793188418,157,-518.045071727315,24.3591310630086,-233.675766705437,26.1659527643494,-825.929677408182,17.8546680949149,228.54612206285,28.7092339968733,-483.246394082313,26.714744376553,-224.788127536738,28.520172696897,-743.449171240789,20.2498213480197,237.836788144402,31.0662788130623,100,100,5,10,50,10,1
"3",111.173184358,93.4272300469,103.10880829,87.2807017544,209.296133306838,194.881928033815,NA,NA,0.01,0,0.0118958880385717,6.20707813534864e-06,0.00249140083795214,0.0101854506640221,100.295738508661,77,-88.3158877139935,34.9714322714375,-70.8741658040901,39.5118748871391,-184.366793508301,43.2486176258329,-154.135055430698,37.2296564912256,-89.3835738920674,36.6262017032441,-70.8167263839061,41.0112017520954,-196.686985020079,44.6108238072594,-161.961713037267,38.8085775554886,100,100,5,10,50,10,1
"4",93.4272300469,97.5490196078,89.6396396396,90.4545454545,420.697509074465,442.993905512503,NA,NA,0.01,0,0.0111074363298192,1.23007065311527e-05,0.00350723630956807,0.0103549805303479,162.502358300722,57,-55.9069722472363,25.820850754928,-42.3992160834075,31.7212566270756,-183.962345287528,68.117608487173,-108.063801419239,36.0158385997301,-53.5989746261032,28.1565771566562,-40.2499379733134,34.0605330014338,-178.412037614091,70.789291288817,-104.832860090444,38.3703311490597,100,100,5,10,50,10,1
"5",109.340659341,105.291005291,95.6730769231,102.577319588,143.849671670713,158.864057240164,NA,NA,0.01,0,0.0126028888360234,5.3355987808811e-06,0.00230989150846552,0.0105046588202219,76.5064056053726,78,-118.100030754164,34.7358951587328,-92.9505929036783,38.2953734185388,-196.037257959403,32.4983594858297,-199.37801627626,32.851143872685,-109.018118167221,37.7129399107045,-86.5428569731841,41.4175594541667,-175.072758171429,35.3934111214257,-177.788905089781,35.7586363390069,100,100,5,10,50,10,1
"6",99.5,96.1352657005,93.8679245283,99.0049751244,285.626417378566,302.353292015208,NA,NA,0.01,0,0.0114775678713995,9.37598700401199e-06,0.00306202335131723,0.0103751048186189,118.947115337823,75,-66.0821403557215,29.3255261101715,-51.5292313595183,34.6479155335536,-176.249194528523,52.1809944341579,-134.647951321311,39.9238882252292,-63.3913529694149,31.7212026565349,-49.1295248689463,37.0794207544006,-169.240924169652,54.8380303406397,-129.714066619865,42.4076367091291,100,100,5,10,50,10,1
"7",101.015228426,104.188481675,94.7619047619,99.5,-482.067217725528,-530.89501578272,NA,NA,0.01,0,0.00962456433483619,5.79532221215655e-06,0.00240734754702277,0.0102524348618214,33.9664713637764,57,-59.7792116229201,48.1370549566334,-50.3299697704803,58.3886489416847,-71.8848063051289,32.80424473258,-83.2887483039306,51.7719897669012,-58.4529271127691,49.7998452013608,-48.8129647435371,59.8116978746054,-70.8614951002014,34.7705445007421,-82.6096215525316,53.3536249714364,100,100,5,10,50,10,1
"8",93.4272300469,94.3127962085,110.555555556,117.75147929,51.0650445807985,53.3226206421269,NA,NA,0.01,0,0.0165820152858882,7.96785591096466e-06,0.00282273907950499,0.0103307596401748,68.0659533359542,67,-3138.56189331035,20.7984102933471,-332.78481640859,22.3481877555944,435.369461473357,17.6078495123645,454.704818012519,17.4676854494408,-2824.01056814081,23.1160377080773,-326.913282293374,24.650912846573,444.306213130799,19.967677356604,464.265862320743,19.8298302893455,100,100,5,10,50,10,1
"9",103.10880829,101.530612245,104.736842105,100.505050505,51.3183963657968,54.0028868735464,NA,NA,0.01,0,0.0165523955303288,1.55864831809112e-05,0.00394797203395758,0.0103798860103494,35.7062937416912,53,-155.392052985517,15.981372191958,-86.712095076526,17.9825831100032,-506.03789845632,11.9213986693214,1523.21147579193,15.4336769813401,-149.170917035518,18.4211615486493,-83.4002091529653,20.3975753735063,-461.49340628032,14.4644672954754,2114.35509360736,17.8825359245078,100,100,5,10,50,10,1
"10",106.989247312,98.0295566502,92.9906542056,106.989247312,51.1204236540171,53.3372078954719,NA,NA,0.01,0,0.0165755168625343,9.75568378943014e-06,0.00312340900130453,0.0103259708798014,34.283136960888,65,-488.583951533065,19.325749337484,-188.386793026563,21.0107237131185,-451.340580902296,11.5323426583294,500.548237982196,17.2109947045203,-481.622429938566,21.6538678635509,-185.615974102142,23.3183161262905,-445.098054075198,14.059312244949,507.966195513147,19.5720021918678,100,100,5,10,50,10,1
"11",99.5,101.015228426,111.173184358,102.051282051,100.384324230988,99.9767361962166,NA,NA,0.01,0.01,0.0135710988977097,9.6720690876168e-06,0.0031099950301595,0.0102369899238068,39.3702885288086,57,-99.3693484955085,24.2111790910268,-72.0590818644392,27.3561971277267,-152.334149124858,18.4301877584402,-216.802487847574,23.4760651523475,-99.7300211350612,26.303376281754,-71.275217320395,29.3817124686544,-156.062522882155,20.6565819924906,-226.731539155111,25.5841781844205,100,100,5,10,50,10,1
"12",116.374269006,95.2153110048,107.567567568,103.645833333,52.2766106947335,54.6279121096823,NA,NA,0.01,0.01,0.0164428536633213,6.95842413526713e-06,0.0026378825097542,0.0103409669087248,67.3108686038984,157,2699.78498731698,22.0290341885313,-498.920252639475,23.5329705380716,513.59331652863,17.7864695974262,150.175692422604,25.2776763138054,3287.14732578905,24.3527391178224,-481.105787387786,25.8465618299157,533.812311275803,20.1558443489984,153.818190605847,27.5823545900519,100,100,5,10,50,10,1
"13",111.173184358,93.4272300469,103.10880829,87.2807017544,209.296133306838,233.003589571156,NA,NA,0.01,0.01,0.0118958880385717,6.20707813534864e-06,0.00249140083795214,0.0104652949136039,100.295738508661,77,-88.3158877139935,34.9714322714375,-70.8741658040901,39.5118748871391,-184.366793508301,43.2486176258329,-154.135055430698,37.2296564912256,-83.1443830163271,37.7881454498556,-66.8427282697436,42.473577514176,-168.811893261537,46.3466084596855,-142.575424324207,40.1155863544015,100,100,5,10,50,10,1
"14",93.4272300469,97.5490196078,89.6396396396,90.4545454545,420.697509074465,410.474793968219,NA,NA,0.01,0.01,0.0111074363298192,1.23007065311527e-05,0.00350723630956807,0.0102953686018331,162.502358300722,57,-55.9069722472363,25.820850754928,-42.3992160834075,31.7212566270756,-183.962345287528,68.117608487173,-108.063801419239,36.0158385997301,-54.1177153722747,28.0155077681513,-40.541762823174,33.8543181508947,-184.292147060794,69.9043263879709,-106.835803513277,38.1088288111493,100,100,5,10,50,10,1
"15",109.340659341,105.291005291,95.6730769231,102.577319588,143.849671670713,144.584016276565,NA,NA,0.01,0.01,0.0126028888360234,5.3355987808811e-06,0.00230989150846552,0.0102974242216243,76.5064056053726,78,-118.100030754164,34.7358951587328,-92.9505929036783,38.2953734185388,-196.037257959403,32.4983594858297,-199.37801627626,32.851143872685,-116.944245722107,36.8489687493374,-91.463987427017,40.3778518191538,-196.455659798164,34.6313747993083,-199.882303257947,34.9809647196026,100,100,5,10,50,10,1
"16",99.5,96.1352657005,93.8679245283,99.0049751244,285.626417378566,282.167278289743,NA,NA,0.01,0.01,0.0114775678713995,9.37598700401199e-06,0.00306202335131723,0.0102962355236031,118.947115337823,75,-66.0821403557215,29.3255261101715,-51.5292313595183,34.6479155335536,-176.249194528523,52.1809944341579,-134.647951321311,39.9238882252292,-64.3566312570297,31.4848932101851,-49.7073445640788,36.756941690842,-176.300661515444,54.1356147636427,-133.82122343102,41.9863464964004,100,100,5,10,50,10,1
"17",101.015228426,104.188481675,94.7619047619,99.5,-482.067217725528,-468.101355356117,NA,NA,0.01,0.01,0.00962456433483619,5.79532221215655e-06,0.00240734754702277,0.0103366608274425,33.9664713637764,57,-59.7792116229201,48.1370549566334,-50.3299697704803,58.3886489416847,-71.8848063051289,32.80424473258,-83.2887483039306,51.7719897669012,-57.602156924655,50.4344783895135,-48.2182429947547,60.7295086490173,-69.6150287139566,35.0787374501449,-80.9205169908936,54.0827294853183,100,100,5,10,50,10,1
"18",93.4272300469,94.3127962085,110.555555556,117.75147929,53.4447128851207,53.5457301291484,NA,NA,0.01,0.01,0.016314406804009,1.07288455033416e-05,0.00327549164299676,0.0100891983227845,62.8245038432456,67,-277.765913133629,18.9626784745571,-138.556406574388,20.7971927306352,789.903520913093,17.4147128604303,602.412641491442,18.0068732982296,-340.416465818194,20.978475608504,-150.700078063914,22.734016713212,512.278066028215,19.4982842759253,426.677094124757,20.0643091959624,100,100,5,10,50,10,1
"19",103.10880829,101.530612245,104.736842105,100.505050505,44.5624865118601,45.3425094330404,NA,NA,0.01,0.01,0.0174516688108921,1.92927981409492e-05,0.004392356786618,0.0101002156711936,30.8680337410925,53,-159.735439495852,13.8228241435719,-81.7390391054756,15.6854389076009,-677.31315401553,9.63100909770622,419.310574319186,14.0095584422219,-175.897597671566,16.0857641189331,-84.1218031474701,17.8583408370811,-1212.73686593448,12.169729068341,330.093271085327,16.2629730165214,100,100,5,10,50,10,1
"20",106.989247312,98.0295566502,92.9906542056,106.989247312,51.1204236540171,52.6458828986735,NA,NA,0.01,0.01,0.0165755168625343,1.06437580701357e-05,0.00326247729036321,0.0102439043036777,34.283136960888,65,-355.454201044791,18.6915344524286,-157.293608947743,20.4341206409923,-451.340580902296,11.5323426583294,500.548237982196,17.2109947045203,-383.965857304232,20.9202610897182,-160.877331179943,22.6215726595734,-499.875972806709,14.0108152251599,451.500969808128,19.4781443841562,100,100,5,10,50,10,1
"21",99.5,101.015228426,111.173184358,102.051282051,128.579367825526,125.488828205539,NA,NA,0.01,0.02,0.0128696969242654,1.08591841947247e-05,0.00329532763086232,0.0102134179701949,32.0757858384222,57,-78.471690630204,24.1735640692881,-58.1391409013744,27.9607505157924,-113.017040827419,17.4153120417526,-168.272863904322,26.1342273711728,-78.3523334943829,26.2178725485483,-57.1566806758475,29.9101726109069,-115.027946006799,19.6415808866441,-175.46670451671,28.1294055937558,100,100,5,10,50,10,1
"22",116.374269006,95.2153110048,107.567567568,103.645833333,52.2766106947335,54.7953111950777,NA,NA,0.01,0.02,0.0164428536633213,6.95842413526713e-06,0.0026378825097542,0.0103596081070249,67.3108686038984,157,2699.78498731698,22.0290341885313,-498.920252639475,23.5329705380716,513.59331652863,17.7864695974262,150.175692422604,25.2776763138054,4027.52328876847,24.3859501657537,-468.500698712233,25.8839753731184,550.238415520392,20.1785893981803,155.15282547859,27.6249662226769,100,100,5,10,50,10,1
"23",111.173184358,93.4272300469,103.10880829,87.2807017544,209.296133306838,204.318245397549,NA,NA,0.01,0.02,0.0118958880385717,6.20707813534864e-06,0.00249140083795214,0.0102644462028964,100.295738508661,77,-88.3158877139935,34.9714322714375,-70.8741658040901,39.5118748871391,-184.366793508301,43.2486176258329,-154.135055430698,37.2296564912256,-87.5294626029152,36.9468978064645,-69.6478531818437,41.4137059478554,-187.927284044153,45.0874964028959,-155.974963690247,39.1688176164083,100,100,5,10,50,10,1
"24",93.4272300469,97.5490196078,89.6396396396,90.4545454545,420.697509074465,455.075568888392,NA,NA,0.01,0.02,0.0111074363298192,1.27556331166955e-05,0.00357150292127774,0.0103749572513497,162.502358300722,57,-55.1307335133225,25.259024607344,-41.6018407604438,31.156002251907,-183.962345287528,68.117608487173,-108.063801419239,36.0158385997301,-52.6658652610224,27.6414761866291,-39.3680508025777,33.5613458927304,-176.52459035693,71.0908882517727,-104.178343976658,38.4587686335883,100,100,5,10,50,10,1
"25",109.340659341,105.291005291,95.6730769231,102.577319588,143.849671670713,153.98435713673,NA,NA,0.01,0.02,0.0126028888360234,5.3355987808811e-06,0.00230989150846552,0.0104381667854755,76.5064056053726,78,-118.100030754164,34.7358951587328,-92.9505929036783,38.2953734185388,-196.037257959403,32.4983594858297,-199.37801627626,32.851143872685,-111.441583624596,37.4313502139178,-88.0631108833716,41.078179202496,-181.408040654846,35.145280528769,-184.325958512713,35.5053767187291,100,100,5,10,50,10,1
"26",99.5,96.1352657005,93.8679245283,99.0049751244,650.461149528898,577.257755831555,NA,NA,0.01,0.02,0.0108298261234333,8.25681105447996e-06,0.00287346673105501,0.0102523833260591,127.012751260948,75,-62.9874799862927,33.5217982625951,-50.3624201781977,39.9449098749049,-146.156939755976,64.3528951630497,-114.869035819538,46.2318963951713,-61.7357491118156,35.4747368643466,-48.8463683702675,41.7763158872432,-148.389701648536,65.6197137562438,-115.438848579579,47.9352683531561,100,100,5,10,50,10,1
"27",101.015228426,104.188481675,94.7619047619,99.5,-482.067217725528,-444.265857716062,NA,NA,0.01,0.02,0.00962456433483619,5.79532221215655e-06,0.00240734754702277,0.0103748658210836,33.9664713637764,57,-59.7792116229201,48.1370549566334,-50.3299697704803,58.3886489416847,-71.8848063051289,32.80424473258,-83.2887483039306,51.7719897669012,-57.2243577026979,50.7277123034495,-47.9532278982704,61.1551799810489,-69.0639724446328,35.2203425569814,-80.1769000148075,54.4200626382622,100,100,5,10,50,10,1
"28",93.4272300469,94.3127962085,110.555555556,117.75147929,53.4447128851207,54.2777473025581,NA,NA,0.01,0.02,0.016314406804009,1.07288455033416e-05,0.00327549164299676,0.010173154635321,62.8245038432456,67,-277.765913133629,18.9626784745571,-138.556406574388,20.7971927306352,789.903520913093,17.4147128604303,602.412641491442,18.0068732982296,-313.533959535678,21.0899110364566,-145.189180462649,22.8649411981616,588.167516307131,19.5945131680846,478.051740124502,20.166220729915,100,100,5,10,50,10,1
"29",103.10880829,101.530612245,104.736842105,100.505050505,44.5624865118601,47.1974247021045,NA,NA,0.01,0.02,0.0174516688108921,1.92927981409492e-05,0.004392356786618,0.0103891365766181,30.8680337410925,53,-159.735439495852,13.8228241435719,-81.7390391054756,15.6854389076009,-677.31315401553,9.63100909770622,419.310574319186,14.0095584422219,-152.627745737062,16.3132117358945,-78.4050083882741,18.1391151854657,-591.245813595208,12.2994671368683,462.388387113486,16.4954958128721,100,100,5,10,50,10,1
"30",106.989247312,98.0295566502,92.9906542056,106.989247312,43.2706669633373,44.8649424234739,NA,NA,0.01,0.02,0.0176539272896681,1.61741952772986e-05,0.00402171546448759,0.0102242212580176,16.0016944467955,55,-256.721734303776,14.7738564004726,-112.249940520427,16.4710453735195,-162.627145754552,NA,329.804187292259,14.009874433983,-274.548757255536,17.0976219906744,-113.783253460009,18.7382151640004,-168.266128468948,7.45679439896596,303.26854548611,16.3622681627428,100,100,5,10,50,10,1
"31",99.5,101.015228426,111.173184358,102.051282051,434.755095471007,360.979056628738,NA,NA,0.01,0.05,0.0110820646227195,1.27798638177412e-05,0.00357489353935766,0.0101586500167686,65.7804825120593,57,-54.9168908084276,25.277056989423,-41.4414371646243,31.2119712686688,-114.641753084159,39.9518624291602,-107.5136608091,36.20803980485,-54.3045766460944,27.1718278325526,-40.2338345573446,32.8999419320831,-119.057866629395,41.2979062147832,-111.121334251666,37.7069572555185,100,100,5,10,50,10,1
"32",116.374269006,95.2153110048,107.567567568,103.645833333,52.8960798840203,54.2915478866674,NA,NA,0.01,0.05,0.016374059072915,1.07908968145362e-05,0.00328495004749481,0.0102343679734982,65.542896376017,141,-286.69132023756,18.8437759054694,-140.558798097239,20.6618573579277,607.732494376974,17.6835449809708,167.841470264909,24.5629005255489,-306.808604895262,21.0560564707062,-143.568040914333,22.8292337523892,528.052170909687,19.9266522392727,162.908404243845,26.6419593994894,100,100,5,10,50,10,1
"33",111.173184358,93.4272300469,103.10880829,87.2807017544,209.296133306838,203.284148007944,NA,NA,0.01,0.05,0.0118958880385717,1.18419178542079e-05,0.00344120877806156,0.0102561471310795,100.295738508661,77,-63.3967973217175,24.8672728619984,-47.7270223139023,29.7007902739882,-184.366793508301,43.2486176258329,-154.135055430698,37.2296564912256,-62.1112509535839,26.987198253003,-46.1410476749666,31.7348268808977,-188.810704042827,45.036940045689,-156.583029187183,39.1306576146674,100,100,5,10,50,10,1
"34",93.4272300469,97.5490196078,89.6396396396,90.4545454545,214.848826210284,227.09119099324,NA,NA,0.01,0.05,0.0118555304929689,2.87431284710092e-05,0.00536126183570708,0.0103876913756724,58.8691870732334,48,-44.5996468897246,14.4253256348029,-29.0920215588591,19.4036661766855,-129.669973538147,31.7605908894456,-115.972758337028,27.6671155037894,-42.2503677177768,16.900789584971,-27.0083630296231,21.818529308905,-124.361571293857,34.214456716616,-111.325155284818,30.0899439494469,100,100,5,10,50,10,1
"35",109.340659341,105.291005291,95.6730769231,102.577319588,652.047144519908,672.716315258358,NA,NA,0.01,0.05,0.0108285875818698,5.93768760586442e-06,0.00243673708180928,0.0103330840155481,69.3495223677743,78,-72.3326984344165,40.5100041120589,-59.8005585927172,46.9537784983336,-111.038479978783,43.8651081341347,-116.811470927912,47.4672326252484,-70.1119740634962,42.7686200519314,-57.6590019384852,49.2213985909809,-108.50660963755,46.1273558998763,-114.223577456247,49.7359175200102,100,100,5,10,50,10,1
"36",99.5,96.1352657005,93.8679245283,99.0049751244,-4278.83558611793,3635.04873831749,NA,NA,0.01,0.05,0.0102410594983269,8.21290317972897e-06,0.00286581631995649,0.0101493596732821,106.521583354309,65,-57.9040144851979,35.7096537534105,-46.6660649003204,43.4641217735848,-115.367594301827,68.9320755627229,-96.3552202856137,48.4701950338101,-57.5426324315742,37.189580614069,-45.7237722391151,44.6017191419866,-120.271087722061,68.5856209230133,-99.0854387787999,49.3606190375465,100,100,5,10,50,10,1
"37",101.015228426,104.188481675,94.7619047619,99.5,347.185609455929,329.015749655949,NA,NA,0.01,0.05,0.0112733768945108,1.36964517994605e-05,0.00370087176209343,0.0102602541680702,21.2036499419363,47,-54.7551008672336,23.9052238446145,-40.8272296209914,29.558929407277,-74.7189079989307,15.1597849914791,-102.428966944903,30.3367132194782,-53.2556976085091,26.0513029699052,-39.1250486940227,31.6077503670442,-73.6483876062077,17.5029737123609,-102.208472366765,32.3725479432784,100,100,5,10,50,10,1
"38",93.4272300469,94.3127962085,110.555555556,117.75147929,40.2455018192832,42.6474841717574,NA,NA,0.01,0.05,0.0181754944121774,1.44263555637692e-05,0.00379820425514073,0.0103594804125971,56.6688907532562,67,-760.178268217352,15.0329257506106,-175.02343806338,16.5301000426201,234.54045535219,13.507911919303,183.971523420571,14.7480084741844,-694.20134762156,17.4704635963944,-169.418719451198,18.9398891520279,243.629960958098,15.9834992546542,190.366598194943,17.1918055950057,100,100,5,10,50,10,1
"39",103.10880829,101.530612245,104.736842105,100.505050505,44.5624865118601,46.3589413941796,NA,NA,0.01,0.05,0.0174516688108921,1.92927981409492e-05,0.004392356786618,0.0102613982113313,30.8680337410925,53,-159.735439495852,13.8228241435719,-81.7390391054756,15.6854389076009,-677.31315401553,9.63100909770622,419.310574319186,14.0095584422219,-162.109404214815,16.2118637721046,-80.8337374745344,18.0138972930784,-764.450715500006,12.2417675063181,392.788533233757,16.3918774607157,100,100,5,10,50,10,1
"40",106.989247312,98.0295566502,92.9906542056,106.989247312,43.2706669633373,45.4867188216299,NA,NA,0.01,0.05,0.0176539272896681,1.61741952772986e-05,0.00402171546448759,0.0103257809214841,16.0016944467955,55,-256.721734303776,14.7738564004726,-112.249940520427,16.4710453735195,-162.627145754552,NA,329.804187292259,14.009874433983,-253.355742415003,17.1871547990957,-109.970853544144,18.845808532334,-160.060292767872,7.47377428042207,334.143231098099,16.4442466682234,100,100,5,10,50,10,1
"41",99.5,101.015228426,111.173184358,102.051282051,464.56914075143,758.843233188724,NA,NA,0.01,0.1,0.0110333136662714,1.37242753242856e-05,0.00370462890507073,0.010594048586536,45.051739045638,57,-53.1553095761202,24.2794507972774,-39.7253643624448,30.276838095239,-96.4182544928321,30.7984741135143,-106.472436296666,36.5827850094721,-49.0904546804117,27.1367123820237,-36.6170532179835,33.3942552339081,-87.5711132754616,33.9423635525144,-96.1552708522923,40.0586816880324,100,100,5,10,50,10,1
"42",116.374269006,95.2153110048,107.567567568,103.645833333,35.7809918985073,37.993271333061,NA,NA,0.01,0.1,0.019095988416864,2.68015895529694e-05,0.00517702516441339,0.0103225050700042,18.9438607696834,46,-174.203243404507,10.9305517255714,-75.1436746674387,12.5976750620688,-363.017475444767,NA,222.852437527616,10.907950746897,-171.846462708997,13.4860568056269,-73.0729779005044,15.0770779246687,-359.594349464165,7.79015188246559,225.47516414963,13.4646864470719,100,100,5,10,50,10,1
"43",111.173184358,93.4272300469,103.10880829,87.2807017544,136.402364258522,142.349907687415,NA,NA,0.01,0.1,0.012725664809462,9.69199705791888e-06,0.00311319724044573,0.0103840171136637,79.5053689925557,66,-81.620052582741,25.8953898274967,-61.394783196003,29.7473671847779,-213.522364965349,32.4893670934659,-180.926708989837,29.231812350356,-78.3842326751468,28.3005994511891,-58.7121457311302,32.1728199040312,-203.094989233072,34.9366909261047,-172.849273339566,31.653801951101,100,100,5,10,50,10,1
"44",93.4272300469,97.5490196078,89.6396396396,90.4545454545,131.040316534076,133.511408592703,NA,NA,0.01,0.1,0.0128225636891314,3.70465167774843e-05,0.00608658498482394,0.0103258981468614,64.462811392023,48,-44.2516679943873,11.6877944649115,-27.225251642701,15.9549864457767,-183.542433477047,28.3677328377479,-145.566330030578,23.5755618043579,-42.2372203165505,14.2074884087183,-25.2882767066362,18.3405444179748,-180.81638170786,30.6200614133692,-143.100320109777,25.8586382695258,100,100,5,10,50,10,1
"45",109.340659341,105.291005291,95.6730769231,102.577319588,-289.058528794185,-299.810869060857,NA,NA,0.01,0.1,0.00915757295422213,1.50554007314636e-05,0.00388012895809709,0.0102693849921829,54.0471735200716,57,-42.9959648350734,25.8678832084081,-31.8229248842796,35.5387213612996,-76.6548949489557,56.9723105093,-77.7174337470912,59.8083345207917,-41.2730495552901,28.0007478876616,-30.0128283267927,37.5259677329341,-75.4778594926565,58.6046489245711,-76.563838940665,61.3864820105672,100,100,5,10,50,10,1
"46",99.5,96.1352657005,93.8679245283,99.0049751244,-847.675649073873,-484.158775362759,NA,NA,0.01,0.1,0.00992480757004595,1.08603991787041e-05,0.00329551197520266,0.0106132869497362,48.7999927368851,55,-50.6687774868482,30.7189321517735,-39.4923189032818,38.994261583317,-83.1637097811435,41.9606119029374,-86.3423413695405,46.2697297746674,-46.6740809989645,33.9250418946905,-36.3220745500328,42.7339637778823,-75.7195229754684,45.927727772116,-78.478582901417,50.6004948204505,100,100,5,10,50,10,1
"47",101.015228426,104.188481675,94.7619047619,99.5,424.898173813487,503.760690100183,NA,NA,0.01,0.1,0.0110996797846838,2.09897347300904e-05,0.00458145552527692,0.0104379899389219,14.3233747741438,39,-46.245065933123,18.422834556025,-32.1919619931559,24.2300867281958,-64.6677840845344,9.64158183943734,-91.9306958058583,27.1801674935482,-43.5752280617101,20.9097801461212,-29.9239280059467,26.7463982346823,-61.2910050009255,12.3315460035285,-87.1105679165707,29.7330784663081,100,100,5,10,50,10,1
"48",93.4272300469,94.3127962085,110.555555556,117.75147929,42.5102248175429,44.2970180417444,NA,NA,0.01,0.1,0.017778427598614,1.74940253270695e-05,0.00418258596170713,0.010253466595162,63.4247025194005,48,-228.435961028339,14.1886143226968,-102.606382500538,15.9020337284644,235.022667715623,14.9348732429601,431.861207119126,12.7707519984299,-236.929636986402,16.558116190131,-102.606203268156,18.2163413067489,226.550179048443,17.2790448832927,399.830468675956,15.1956492586122,100,100,5,10,50,10,1
"49",103.10880829,101.530612245,104.736842105,100.505050505,38.0555373556789,39.7183866600961,NA,NA,0.01,0.1,0.0186016826186895,3.29471254654754e-05,0.00573995866409118,0.0102092638584325,25.2689386443604,45,-106.135045910657,10.0420394223718,-53.2551133012874,11.9462764621063,-878.325127940248,6.9608483328627,295.066109053014,11.2890401969833,-107.799151889478,12.5970721019263,-52.1425235065671,14.381718944053,-1231.51893879548,9.87474798823117,270.672340386138,13.7612021376985,100,100,5,10,50,10,1
